"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "so" "rcpos" "region"
"4342" 44 "e1" 8 "c" "3" "演員" "-" 630 0.5 "4" "headnoun"
"4355" 44 "e1" 12 "c" "3" "喜劇" "-" 650 0.5 "4" "headnoun"
"4369" 44 "e1" 10 "a" "3" "送花童" "-" 1756 -0.5 "4" "headnoun"
"4379" 44 "e1" 20 "c" "3" "乘客" "-" 453 0.5 "4" "headnoun"
"4390" 44 "e1" 14 "a" "3" "清潔工" "-" 600 -0.5 "4" "headnoun"
"4404" 44 "e1" 2 "a" "3" "工程師" "-" 302 -0.5 "4" "headnoun"
"4414" 45 "e1" 3 "c" "3" "作家" "-" 463 0.5 "4" "headnoun"
"4424" 45 "e1" 7 "c" "3" "女孩" "-" 379 0.5 "4" "headnoun"
"4436" 45 "e1" 15 "c" "3" "詩人" "-" 484 0.5 "4" "headnoun"
"4448" 45 "e1" 1 "a" "3" "學生" "-" 323 -0.5 "4" "headnoun"
"4459" 45 "e1" 5 "a" "3" "經理" "-" 660 -0.5 "4" "headnoun"
"4468" 45 "e1" 17 "a" "3" "逃犯" "-" 1122 -0.5 "4" "headnoun"
"4480" 45 "e1" 19 "c" "3" "軍官" "-" 429 0.5 "4" "headnoun"
"4490" 45 "e1" 9 "a" "3" "鄰居" "-" 399 -0.5 "4" "headnoun"
"4502" 45 "e1" 13 "a" "4" "小提琴家" "-" 1326 -0.5 "4" "headnoun"
"4513" 45 "e1" 11 "c" "4" "警探" "-" 280 0.5 "4" "headnoun"
"4524" 46 "e1" 6 "c" "3" "議員" "-" 2013 0.5 "4" "headnoun"
"4534" 46 "e1" 2 "c" "3" "工程師" "-" 1024 0.5 "4" "headnoun"
"4544" 46 "e1" 8 "a" "3" "演員" "-" 1020 -0.5 "4" "headnoun"
"4557" 46 "e1" 4 "a" "3" "指揮家" "-" 1039 -0.5 "4" "headnoun"
"4568" 46 "e1" 18 "c" "3" "官員" "-" 1175 0.5 "4" "headnoun"
"4578" 46 "e1" 20 "a" "3" "乘客" "-" 862 -0.5 "4" "headnoun"
"4589" 46 "e1" 14 "c" "3" "清潔工" "-" 675 0.5 "4" "headnoun"
"4603" 46 "e1" 10 "c" "3" "送花童" "-" 736 0.5 "4" "headnoun"
"4613" 46 "e1" 12 "a" "3" "喜劇" "-" 579 -0.5 "4" "headnoun"
"4626" 46 "e1" 16 "a" "3" "老處女" "-" 1523 -0.5 "4" "headnoun"
"4641" 47 "e1" 11 "a" "4" "警探" "-" 493 -0.5 "4" "headnoun"
"4652" 47 "e1" 5 "c" "3" "經理" "-" 973 0.5 "4" "headnoun"
"4661" 47 "e1" 9 "c" "3" "鄰居" "-" 615 0.5 "4" "headnoun"
"4672" 47 "e1" 17 "c" "3" "逃犯" "-" 736 0.5 "4" "headnoun"
"4684" 47 "e1" 1 "c" "3" "學生" "-" 418 0.5 "4" "headnoun"
"4695" 47 "e1" 3 "a" "3" "作家" "-" 423 -0.5 "4" "headnoun"
"4705" 47 "e1" 7 "a" "3" "女孩" "-" 337 -0.5 "4" "headnoun"
"4717" 47 "e1" 15 "a" "3" "詩人" "-" 342 -0.5 "4" "headnoun"
"4730" 47 "e1" 13 "c" "4" "小提琴家" "-" 438 0.5 "4" "headnoun"
"4740" 47 "e1" 19 "a" "3" "軍官" "-" 342 -0.5 "4" "headnoun"
"4750" 48 "e1" 16 "c" "3" "老處女" "-" 2720 0.5 "4" "headnoun"
"4762" 48 "e1" 8 "c" "3" "演員" "-" 584 0.5 "4" "headnoun"
"4775" 48 "e1" 6 "a" "3" "議員" "-" 1488 -0.5 "4" "headnoun"
"4785" 48 "e1" 2 "a" "3" "工程師" "-" 1705 -0.5 "4" "headnoun"
"4795" 48 "e1" 12 "c" "3" "喜劇" "-" 1352 0.5 "4" "headnoun"
"4809" 48 "e1" 4 "c" "3" "指揮家" "-" 1357 0.5 "4" "headnoun"
"4821" 48 "e1" 18 "a" "3" "官員" "-" 655 -0.5 "4" "headnoun"
"4831" 48 "e1" 14 "a" "3" "清潔工" "-" 2649 -0.5 "4" "headnoun"
"4845" 48 "e1" 10 "a" "3" "送花童" "-" 2205 -0.5 "4" "headnoun"
"4855" 48 "e1" 20 "c" "3" "乘客" "-" 2200 0.5 "4" "headnoun"
"4866" 49 "e1" 7 "c" "3" "女孩" "-" 383 0.5 "4" "headnoun"
"4878" 49 "e1" 1 "a" "3" "學生" "-" 394 -0.5 "4" "headnoun"
"4889" 49 "e1" 19 "c" "3" "軍官" "-" 2671 0.5 "4" "headnoun"
"4899" 49 "e1" 9 "a" "3" "鄰居" "-" 286 -0.5 "4" "headnoun"
"4911" 49 "e1" 13 "a" "4" "小提琴家" "-" 458 -0.5 "4" "headnoun"
"4921" 49 "e1" 17 "a" "3" "逃犯" "-" 291 -0.5 "4" "headnoun"
"4933" 49 "e1" 5 "a" "3" "經理" "-" 266 -0.5 "4" "headnoun"
"4943" 49 "e1" 11 "c" "4" "警探" "-" 317 0.5 "4" "headnoun"
"4954" 49 "e1" 3 "c" "3" "作家" "-" 1322 0.5 "4" "headnoun"
"4964" 49 "e1" 15 "c" "3" "詩人" "-" 317 0.5 "4" "headnoun"
"4977" 5 "e1" 13 "a" "4" "小提琴家" "-" 499 -0.5 "4" "headnoun"
"4987" 5 "e1" 3 "c" "3" "作家" "-" 535 0.5 "4" "headnoun"
"4997" 5 "e1" 15 "c" "3" "詩人" "-" 505 0.5 "4" "headnoun"
"5009" 5 "e1" 1 "a" "3" "學生" "-" 455 -0.5 "4" "headnoun"
"5020" 5 "e1" 7 "c" "3" "女孩" "-" 384 0.5 "4" "headnoun"
"5033" 5 "e1" 11 "c" "4" "警探" "-" 439 0.5 "4" "headnoun"
"5044" 5 "e1" 5 "a" "3" "經理" "-" 424 -0.5 "4" "headnoun"
"5053" 5 "e1" 17 "a" "3" "逃犯" "-" 394 -0.5 "4" "headnoun"
"5065" 5 "e1" 19 "c" "3" "軍官" "-" 670 0.5 "4" "headnoun"
"5075" 5 "e1" 9 "a" "3" "鄰居" "-" 344 -0.5 "4" "headnoun"
"5086" 50 "e1" 16 "a" "3" "老處女" "-" 337 -0.5 "4" "headnoun"
"5100" 50 "e1" 4 "a" "3" "指揮家" "-" 1317 -0.5 "4" "headnoun"
"5111" 50 "e1" 6 "c" "3" "議員" "-" 408 0.5 "4" "headnoun"
"5121" 50 "e1" 18 "c" "3" "官員" "-" 408 0.5 "4" "headnoun"
"5131" 50 "e1" 2 "c" "3" "工程師" "-" 459 0.5 "4" "headnoun"
"5141" 50 "e1" 14 "c" "3" "清潔工" "-" 534 0.5 "4" "headnoun"
"5155" 50 "e1" 10 "c" "3" "送花童" "-" 256 0.5 "4" "headnoun"
"5165" 50 "e1" 8 "a" "3" "演員" "-" 261 -0.5 "4" "headnoun"
"5178" 50 "e1" 20 "a" "3" "乘客" "-" 312 -0.5 "4" "headnoun"
"5189" 50 "e1" 12 "a" "3" "喜劇" "-" 282 -0.5 "4" "headnoun"
"5202" 51 "e1" 15 "a" "3" "詩人" "-" 392 -0.5 "4" "headnoun"
"5215" 51 "e1" 13 "c" "4" "小提琴家" "-" 261 0.5 "4" "headnoun"
"5225" 51 "e1" 9 "c" "3" "鄰居" "-" 226 0.5 "4" "headnoun"
"5236" 51 "e1" 5 "c" "3" "經理" "-" 246 0.5 "4" "headnoun"
"5245" 51 "e1" 1 "c" "3" "學生" "-" 221 0.5 "4" "headnoun"
"5256" 51 "e1" 19 "a" "3" "軍官" "-" 246 -0.5 "4" "headnoun"
"5266" 51 "e1" 17 "c" "3" "逃犯" "-" 216 0.5 "4" "headnoun"
"5279" 51 "e1" 11 "a" "4" "警探" "-" 216 -0.5 "4" "headnoun"
"5290" 51 "e1" 3 "a" "3" "作家" "-" 287 -0.5 "4" "headnoun"
"5300" 51 "e1" 7 "a" "3" "女孩" "-" 196 -0.5 "4" "headnoun"
"5312" 52 "e1" 6 "a" "3" "議員" "-" 751 -0.5 "4" "headnoun"
"5322" 52 "e1" 8 "c" "3" "演員" "-" 367 0.5 "4" "headnoun"
"5335" 52 "e1" 16 "c" "3" "老處女" "-" 842 0.5 "4" "headnoun"
"5347" 52 "e1" 18 "a" "3" "官員" "-" 595 -0.5 "4" "headnoun"
"5357" 52 "e1" 2 "a" "3" "工程師" "-" 451 -0.5 "4" "headnoun"
"5367" 52 "e1" 12 "c" "3" "喜劇" "-" 398 0.5 "4" "headnoun"
"5381" 52 "e1" 4 "c" "3" "指揮家" "-" 443 0.5 "4" "headnoun"
"5393" 52 "e1" 14 "a" "3" "清潔工" "-" 374 -0.5 "4" "headnoun"
"5407" 52 "e1" 20 "c" "3" "乘客" "-" 477 0.5 "4" "headnoun"
"5418" 52 "e1" 10 "a" "3" "送花童" "-" 376 -0.5 "4" "headnoun"
"5428" 53 "e1" 5 "a" "3" "經理" "-" 186 -0.5 "4" "headnoun"
"5437" 53 "e1" 3 "c" "3" "作家" "-" 160 0.5 "4" "headnoun"
"5447" 53 "e1" 15 "c" "3" "詩人" "-" 170 0.5 "4" "headnoun"
"5459" 53 "e1" 7 "c" "3" "女孩" "-" 347 0.5 "4" "headnoun"
"5471" 53 "e1" 9 "a" "3" "鄰居" "-" 307 -0.5 "4" "headnoun"
"5482" 53 "e1" 1 "a" "3" "學生" "-" 140 -0.5 "4" "headnoun"
"5493" 53 "e1" 17 "a" "3" "逃犯" "-" 241 -0.5 "4" "headnoun"
"5505" 53 "e1" 19 "c" "3" "軍官" "-" 186 0.5 "4" "headnoun"
"5516" 53 "e1" 13 "a" "4" "小提琴家" "-" 544 -0.5 "4" "headnoun"
"5527" 53 "e1" 11 "c" "4" "警探" "-" 312 0.5 "4" "headnoun"
"5538" 54 "e1" 10 "c" "3" "送花童" "-" 428 0.5 "4" "headnoun"
"5548" 54 "e1" 2 "c" "3" "工程師" "-" 696 0.5 "4" "headnoun"
"5558" 54 "e1" 16 "a" "3" "老處女" "-" 524 -0.5 "4" "headnoun"
"5572" 54 "e1" 12 "a" "3" "喜劇" "-" 403 -0.5 "4" "headnoun"
"5585" 54 "e1" 8 "a" "3" "演員" "-" 383 -0.5 "4" "headnoun"
"5598" 54 "e1" 20 "a" "3" "乘客" "-" 428 -0.5 "4" "headnoun"
"5609" 54 "e1" 14 "c" "3" "清潔工" "-" 337 0.5 "4" "headnoun"
"5623" 54 "e1" 4 "a" "3" "指揮家" "-" 423 -0.5 "4" "headnoun"
"5634" 54 "e1" 18 "c" "3" "官員" "-" 377 0.5 "4" "headnoun"
"5644" 54 "e1" 6 "c" "3" "議員" "-" 388 0.5 "4" "headnoun"
"5654" 55 "e1" 5 "c" "3" "經理" "-" 463 0.5 "4" "headnoun"
"5663" 55 "e1" 9 "c" "3" "鄰居" "-" 938 0.5 "4" "headnoun"
"5674" 55 "e1" 19 "a" "3" "軍官" "-" 367 -0.5 "4" "headnoun"
"5685" 55 "e1" 11 "a" "4" "警探" "-" 433 -0.5 "4" "headnoun"
"5696" 55 "e1" 17 "c" "3" "逃犯" "-" 468 0.5 "4" "headnoun"
"5709" 55 "e1" 13 "c" "4" "小提琴家" "-" 2594 0.5 "4" "headnoun"
"5719" 55 "e1" 7 "a" "3" "女孩" "-" 635 -0.5 "4" "headnoun"
"5731" 55 "e1" 15 "a" "3" "詩人" "-" 307 -0.5 "4" "headnoun"
"5743" 55 "e1" 1 "c" "3" "學生" "-" 2937 0.5 "4" "headnoun"
"5754" 55 "e1" 3 "a" "3" "作家" "-" 297 -0.5 "4" "headnoun"
"5764" 56 "e1" 10 "a" "3" "送花童" "-" 483 -0.5 "4" "headnoun"
"5774" 56 "e1" 8 "c" "3" "演員" "-" 473 0.5 "4" "headnoun"
"5787" 56 "e1" 14 "a" "3" "清潔工" "-" 312 -0.5 "4" "headnoun"
"5801" 56 "e1" 6 "a" "3" "議員" "-" 256 -0.5 "4" "headnoun"
"5811" 56 "e1" 2 "a" "3" "工程師" "-" 307 -0.5 "4" "headnoun"
"5821" 56 "e1" 12 "c" "3" "喜劇" "-" 307 0.5 "4" "headnoun"
"5835" 56 "e1" 16 "c" "3" "老處女" "-" 458 0.5 "4" "headnoun"
"5847" 56 "e1" 18 "a" "3" "官員" "-" 455 -0.5 "4" "headnoun"
"5857" 56 "e1" 20 "c" "3" "乘客" "-" 331 0.5 "4" "headnoun"
"5868" 56 "e1" 4 "c" "3" "指揮家" "-" 524 0.5 "4" "headnoun"
"5880" 57 "e1" 19 "c" "3" "軍官" "-" 287 0.5 "4" "headnoun"
"5890" 57 "e1" 17 "a" "3" "逃犯" "-" 312 -0.5 "4" "headnoun"
"5902" 57 "e1" 5 "a" "3" "經理" "-" 438 -0.5 "4" "headnoun"
"5912" 57 "e1" 13 "a" "4" "小提琴家" "-" 308 -0.5 "4" "headnoun"
"5922" 57 "e1" 9 "a" "3" "鄰居" "-" 337 -0.5 "4" "headnoun"
"5933" 57 "e1" 1 "a" "3" "學生" "-" 319 -0.5 "4" "headnoun"
"5944" 57 "e1" 3 "c" "3" "作家" "-" 275 0.5 "4" "headnoun"
"5954" 57 "e1" 7 "c" "3" "女孩" "-" 281 0.5 "4" "headnoun"
"5966" 57 "e1" 15 "c" "3" "詩人" "-" 307 0.5 "4" "headnoun"
"5979" 57 "e1" 11 "c" "4" "警探" "-" 1357 0.5 "4" "headnoun"
"5990" 58 "e1" 2 "c" "3" "工程師" "-" 266 0.5 "4" "headnoun"
"6000" 58 "e1" 20 "a" "3" "乘客" "-" 282 -0.5 "4" "headnoun"
"6011" 58 "e1" 16 "a" "3" "老處女" "-" 271 -0.5 "4" "headnoun"
"6025" 58 "e1" 18 "c" "3" "官員" "-" 231 0.5 "4" "headnoun"
"6035" 58 "e1" 8 "a" "3" "演員" "-" 342 -0.5 "4" "headnoun"
"6048" 58 "e1" 6 "c" "3" "議員" "-" 282 0.5 "4" "headnoun"
"6058" 58 "e1" 4 "a" "3" "指揮家" "-" 478 -0.5 "4" "headnoun"
"6069" 58 "e1" 14 "c" "3" "清潔工" "-" 231 0.5 "4" "headnoun"
"6083" 58 "e1" 12 "a" "3" "喜劇" "-" 216 -0.5 "4" "headnoun"
"6096" 58 "e1" 10 "c" "3" "送花童" "-" 261 0.5 "4" "headnoun"
"6106" 59 "e1" 5 "c" "3" "經理" "-" 715 0.5 "4" "headnoun"
"6115" 59 "e1" 9 "c" "3" "鄰居" "-" 675 0.5 "4" "headnoun"
"6126" 59 "e1" 19 "a" "3" "軍官" "-" 539 -0.5 "4" "headnoun"
"6136" 59 "e1" 1 "c" "3" "學生" "-" 478 0.5 "4" "headnoun"
"6147" 59 "e1" 17 "c" "3" "逃犯" "-" 584 0.5 "4" "headnoun"
"6160" 59 "e1" 13 "c" "4" "小提琴家" "-" 4931 0.5 "4" "headnoun"
"6170" 59 "e1" 15 "a" "3" "詩人" "-" 539 -0.5 "4" "headnoun"
"6182" 59 "e1" 3 "a" "3" "作家" "-" 448 -0.5 "4" "headnoun"
"6193" 59 "e1" 11 "a" "4" "警探" "-" 1781 -0.5 "4" "headnoun"
"6204" 59 "e1" 7 "a" "3" "女孩" "-" 675 -0.5 "4" "headnoun"
"6216" 6 "e1" 20 "a" "3" "乘客" "-" 1443 -0.5 "4" "headnoun"
"6227" 6 "e1" 14 "c" "3" "清潔工" "-" 1180 0.5 "4" "headnoun"
"6241" 6 "e1" 10 "c" "3" "送花童" "-" 1750 0.5 "4" "headnoun"
"6251" 6 "e1" 8 "a" "3" "演員" "-" 470 -0.5 "4" "headnoun"
"6264" 6 "e1" 18 "c" "3" "官員" "-" 485 0.5 "4" "headnoun"
"6274" 6 "e1" 12 "a" "3" "喜劇" "-" 460 -0.5 "4" "headnoun"
"6287" 6 "e1" 6 "c" "3" "議員" "-" 661 0.5 "4" "headnoun"
"6297" 6 "e1" 2 "c" "3" "工程師" "-" 590 0.5 "4" "headnoun"
"6307" 6 "e1" 4 "a" "3" "指揮家" "-" 590 -0.5 "4" "headnoun"
"6318" 6 "e1" 16 "a" "3" "老處女" "-" 449 -0.5 "4" "headnoun"
"6332" 60 "e1" 14 "a" "3" "清潔工" "-" 463 -0.5 "4" "headnoun"
"6346" 60 "e1" 8 "c" "3" "演員" "-" 372 0.5 "4" "headnoun"
"6359" 60 "e1" 10 "a" "3" "送花童" "-" 352 -0.5 "4" "headnoun"
"6369" 60 "e1" 20 "c" "3" "乘客" "-" 317 0.5 "4" "headnoun"
"6380" 60 "e1" 4 "c" "3" "指揮家" "-" 1998 0.5 "4" "headnoun"
"6392" 60 "e1" 12 "c" "3" "喜劇" "-" 287 0.5 "4" "headnoun"
"6406" 60 "e1" 6 "a" "3" "議員" "-" 317 -0.5 "4" "headnoun"
"6416" 60 "e1" 2 "a" "3" "工程師" "-" 271 -0.5 "4" "headnoun"
"6426" 60 "e1" 18 "a" "3" "官員" "-" 246 -0.5 "4" "headnoun"
"6436" 60 "e1" 16 "c" "3" "老處女" "-" 246 0.5 "4" "headnoun"
"6448" 7 "e1" 17 "c" "3" "逃犯" "-" 2169 0.5 "4" "headnoun"
"6461" 7 "e1" 13 "c" "4" "小提琴家" "-" 968 0.5 "4" "headnoun"
"6471" 7 "e1" 5 "c" "3" "經理" "-" 732 0.5 "4" "headnoun"
"6480" 7 "e1" 19 "a" "3" "軍官" "-" 394 -0.5 "4" "headnoun"
"6490" 7 "e1" 3 "a" "3" "作家" "-" 424 -0.5 "4" "headnoun"
"6500" 7 "e1" 15 "a" "3" "詩人" "-" 434 -0.5 "4" "headnoun"
"6513" 7 "e1" 11 "a" "4" "警探" "-" 409 -0.5 "4" "headnoun"
"6524" 7 "e1" 1 "c" "3" "學生" "-" 444 0.5 "4" "headnoun"
"6535" 7 "e1" 9 "c" "3" "鄰居" "-" 883 0.5 "4" "headnoun"
"6546" 7 "e1" 7 "a" "3" "女孩" "-" 701 -0.5 "4" "headnoun"
"6558" 8 "e1" 2 "a" "3" "工程師" "-" 434 -0.5 "4" "headnoun"
"6568" 8 "e1" 12 "c" "3" "喜劇" "-" 752 0.5 "4" "headnoun"
"6582" 8 "e1" 18 "a" "3" "官員" "-" 1271 -0.5 "4" "headnoun"
"6592" 8 "e1" 10 "a" "3" "送花童" "-" 485 -0.5 "4" "headnoun"
"6602" 8 "e1" 16 "c" "3" "老處女" "-" 3822 0.5 "4" "headnoun"
"6614" 8 "e1" 20 "c" "3" "乘客" "-" 827 0.5 "4" "headnoun"
"6625" 8 "e1" 14 "a" "3" "清潔工" "-" 581 -0.5 "4" "headnoun"
"6639" 8 "e1" 4 "c" "3" "指揮家" "-" 253 0.5 "4" "headnoun"
"6651" 8 "e1" 8 "c" "3" "演員" "-" 323 0.5 "4" "headnoun"
"6664" 8 "e1" 6 "a" "3" "議員" "-" 237 -0.5 "4" "headnoun"
"6674" 9 "e1" 1 "a" "3" "學生" "-" 238 -0.5 "4" "headnoun"
"6686" 9 "e1" 13 "a" "4" "小提琴家" "-" 278 -0.5 "4" "headnoun"
"6696" 9 "e1" 15 "c" "3" "詩人" "-" 258 0.5 "4" "headnoun"
"6708" 9 "e1" 3 "c" "3" "作家" "-" 278 0.5 "4" "headnoun"
"6719" 9 "e1" 11 "c" "4" "警探" "-" 263 0.5 "4" "headnoun"
"6730" 9 "e1" 17 "a" "3" "逃犯" "-" 293 -0.5 "4" "headnoun"
"6742" 9 "e1" 9 "a" "3" "鄰居" "-" 263 -0.5 "4" "headnoun"
"6753" 9 "e1" 5 "a" "3" "經理" "-" 263 -0.5 "4" "headnoun"
"6762" 9 "e1" 7 "c" "3" "女孩" "-" 555 0.5 "4" "headnoun"
"6774" 9 "e1" 19 "c" "3" "軍官" "-" 244 0.5 "4" "headnoun"
"5" 1 "e1" 3 "c" "4" "很" "-" 328 0.5 "5" "headnoun1"
"15" 1 "e1" 15 "c" "4" "充滿" "-" 631 0.5 "5" "headnoun1"
"28" 1 "e1" 11 "c" "5" "想" "-" 903 0.5 "5" "headnoun1"
"39" 1 "e1" 5 "a" "4" "站在" "-" 510 -0.5 "5" "headnoun1"
"48" 1 "e1" 7 "c" "4" "頭髮" "-" 333 0.5 "5" "headnoun1"
"61" 1 "e1" 13 "a" "5" "脾氣" "-" 1907 -0.5 "5" "headnoun1"
"71" 1 "e1" 1 "a" "4" "很" "-" 304 -0.5 "5" "headnoun1"
"82" 1 "e1" 19 "c" "4" "收傷" "-" 2315 0.5 "5" "headnoun1"
"92" 1 "e1" 9 "a" "4" "家境" "-" 2199 -0.5 "5" "headnoun1"
"103" 1 "e1" 17 "a" "4" "害怕" "-" 1261 -0.5 "5" "headnoun1"
"115" 10 "e1" 14 "c" "4" "衣服" "-" 504 0.5 "5" "headnoun1"
"129" 10 "e1" 8 "a" "4" "想" "-" 464 -0.5 "5" "headnoun1"
"142" 10 "e1" 2 "c" "4" "工作" "-" 414 0.5 "5" "headnoun1"
"152" 10 "e1" 20 "a" "4" "總是" "-" 486 -0.5 "5" "headnoun1"
"163" 10 "e1" 18 "c" "4" "心懷" "-" 364 0.5 "5" "headnoun1"
"173" 10 "e1" 12 "a" "4" "演員" "-" 530 -0.5 "5" "headnoun1"
"186" 10 "e1" 4 "a" "4" "很" "-" 1049 -0.5 "5" "headnoun1"
"197" 10 "e1" 6 "c" "4" "整天" "-" 424 0.5 "5" "headnoun1"
"207" 10 "e1" 10 "c" "4" "背著" "-" 469 0.5 "5" "headnoun1"
"217" 10 "e1" 16 "a" "4" "很" "-" 359 -0.5 "5" "headnoun1"
"231" 11 "e1" 15 "a" "4" "充滿" "-" 515 -0.5 "5" "headnoun1"
"243" 11 "e1" 3 "a" "4" "很" "-" 609 -0.5 "5" "headnoun1"
"254" 11 "e1" 11 "a" "5" "想" "-" 424 -0.5 "5" "headnoun1"
"265" 11 "e1" 7 "a" "4" "頭髮" "-" 2208 -0.5 "5" "headnoun1"
"277" 11 "e1" 1 "c" "4" "很" "-" 530 0.5 "5" "headnoun1"
"288" 11 "e1" 19 "a" "4" "收傷" "-" 1331 -0.5 "5" "headnoun1"
"298" 11 "e1" 17 "c" "4" "害怕" "-" 1684 0.5 "5" "headnoun1"
"310" 11 "e1" 5 "c" "4" "站在" "-" 737 0.5 "5" "headnoun1"
"320" 11 "e1" 13 "c" "5" "脾氣" "-" 4506 0.5 "5" "headnoun1"
"330" 11 "e1" 9 "c" "4" "家境" "-" 1337 0.5 "5" "headnoun1"
"341" 12 "e1" 12 "c" "4" "演員" "-" 752 0.5 "5" "headnoun1"
"355" 12 "e1" 18 "a" "4" "心懷" "-" 2804 -0.5 "5" "headnoun1"
"365" 12 "e1" 2 "a" "4" "工作" "-" 699 -0.5 "5" "headnoun1"
"375" 12 "e1" 4 "c" "4" "很" "-" 464 0.5 "5" "headnoun1"
"387" 12 "e1" 10 "a" "4" "背著" "-" 380 -0.5 "5" "headnoun1"
"397" 12 "e1" 6 "a" "4" "整天" "-" 369 -0.5 "5" "headnoun1"
"407" 12 "e1" 14 "a" "4" "衣服" "-" 600 -0.5 "5" "headnoun1"
"421" 12 "e1" 8 "c" "4" "想" "-" 348 0.5 "5" "headnoun1"
"434" 12 "e1" 20 "c" "4" "總是" "-" 349 0.5 "5" "headnoun1"
"445" 12 "e1" 16 "c" "4" "很想交" "-" 605 0.5 "5" "headnoun1"
"457" 13 "e1" 7 "c" "4" "頭髮" "-" 725 0.5 "5" "headnoun1"
"469" 13 "e1" 5 "a" "4" "站在" "-" 656 -0.5 "5" "headnoun1"
"479" 13 "e1" 13 "a" "5" "脾氣" "-" 988 -0.5 "5" "headnoun1"
"489" 13 "e1" 9 "a" "4" "家境" "-" 333 -0.5 "5" "headnoun1"
"500" 13 "e1" 17 "a" "4" "害怕" "-" 616 -0.5 "5" "headnoun1"
"512" 13 "e1" 3 "c" "4" "很" "-" 399 0.5 "5" "headnoun1"
"522" 13 "e1" 15 "c" "4" "充滿" "-" 459 0.5 "5" "headnoun1"
"534" 13 "e1" 1 "a" "4" "很" "-" 288 -0.5 "5" "headnoun1"
"545" 13 "e1" 19 "c" "4" "收傷" "-" 278 0.5 "5" "headnoun1"
"556" 13 "e1" 11 "c" "5" "想" "-" 293 0.5 "5" "headnoun1"
"567" 14 "e1" 20 "a" "4" "總是" "-" 409 -0.5 "5" "headnoun1"
"578" 14 "e1" 14 "c" "4" "衣服" "-" 242 0.5 "5" "headnoun1"
"592" 14 "e1" 18 "c" "4" "心懷" "-" 283 0.5 "5" "headnoun1"
"602" 14 "e1" 16 "a" "4" "很" "-" 293 -0.5 "5" "headnoun1"
"616" 14 "e1" 12 "a" "4" "演員" "-" 308 -0.5 "5" "headnoun1"
"629" 14 "e1" 4 "a" "4" "很" "-" 217 -0.5 "5" "headnoun1"
"640" 14 "e1" 8 "a" "4" "想" "-" 248 -0.5 "5" "headnoun1"
"653" 14 "e1" 2 "c" "4" "工作" "-" 197 0.5 "5" "headnoun1"
"663" 14 "e1" 10 "c" "4" "背著" "-" 596 0.5 "5" "headnoun1"
"673" 14 "e1" 6 "c" "4" "整天" "-" 212 0.5 "5" "headnoun1"
"683" 15 "e1" 5 "c" "4" "站在" "-" 1740 0.5 "5" "headnoun1"
"692" 15 "e1" 17 "c" "4" "害怕" "-" 2657 0.5 "5" "headnoun1"
"704" 15 "e1" 1 "c" "4" "很" "-" 394 0.5 "5" "headnoun1"
"715" 15 "e1" 9 "c" "4" "家境" "-" 566 0.5 "5" "headnoun1"
"727" 15 "e1" 11 "a" "5" "想" "-" 1155 -0.5 "5" "headnoun1"
"738" 15 "e1" 15 "a" "4" "充滿" "-" 419 -0.5 "5" "headnoun1"
"750" 15 "e1" 7 "a" "4" "頭髮" "-" 676 -0.5 "5" "headnoun1"
"762" 15 "e1" 19 "a" "4" "收傷" "-" 1084 -0.5 "5" "headnoun1"
"772" 15 "e1" 3 "a" "4" "很" "-" 1124 -0.5 "5" "headnoun1"
"783" 15 "e1" 13 "c" "5" "脾氣" "-" 580 0.5 "5" "headnoun1"
"793" 16 "e1" 12 "c" "4" "演員" "-" 636 0.5 "5" "headnoun1"
"807" 16 "e1" 4 "c" "4" "很" "-" 489 0.5 "5" "headnoun1"
"819" 16 "e1" 14 "a" "4" "衣服" "-" 529 -0.5 "5" "headnoun1"
"833" 16 "e1" 16 "c" "4" "很想交" "-" 318 0.5 "5" "headnoun1"
"845" 16 "e1" 8 "c" "4" "想" "-" 292 0.5 "5" "headnoun1"
"858" 16 "e1" 6 "a" "4" "整天" "-" 449 -0.5 "5" "headnoun1"
"868" 16 "e1" 2 "a" "4" "工作" "-" 328 -0.5 "5" "headnoun1"
"878" 16 "e1" 18 "a" "4" "心懷" "-" 283 -0.5 "5" "headnoun1"
"888" 16 "e1" 10 "a" "4" "背著" "-" 328 -0.5 "5" "headnoun1"
"898" 16 "e1" 20 "c" "4" "總是" "-" 323 0.5 "5" "headnoun1"
"909" 17 "e1" 3 "c" "4" "很" "-" 601 0.5 "5" "headnoun1"
"919" 17 "e1" 5 "a" "4" "站在" "-" 510 -0.5 "5" "headnoun1"
"928" 17 "e1" 9 "a" "4" "家境" "-" 842 -0.5 "5" "headnoun1"
"939" 17 "e1" 19 "c" "4" "收傷" "-" 1740 0.5 "5" "headnoun1"
"949" 17 "e1" 1 "a" "4" "很" "-" 504 -0.5 "5" "headnoun1"
"960" 17 "e1" 7 "c" "4" "頭髮" "-" 1069 0.5 "5" "headnoun1"
"973" 17 "e1" 11 "c" "5" "想" "-" 818 0.5 "5" "headnoun1"
"984" 17 "e1" 17 "a" "4" "害怕" "-" 530 -0.5 "5" "headnoun1"
"996" 17 "e1" 15 "c" "4" "充滿" "-" 484 0.5 "5" "headnoun1"
"1009" 17 "e1" 13 "a" "5" "脾氣" "-" 393 -0.5 "5" "headnoun1"
"1019" 18 "e1" 18 "c" "4" "心懷" "-" 384 0.5 "5" "headnoun1"
